Project,URL,Smell Type,Smell,Namespace,Class,File,Method,File Path,Line Count
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,MainForm,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\MainForm.cs,1962
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
greenshot,https://github.com/greenshot/greenshot,Implementation smell,Magic Number,Greenshot.Forms,PrintOptionsDialog,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,InitializeComponent,DesigniteProjects\greenshot\src\Greenshot\Forms\PrintOptionsDialog.cs,60
